,title,description,date,tag
65,PayPal mostró un sólido crecimiento en el último trimestre de 2022," PayPal, la compañía de pagos digitales que fue duramente castigada en 2022, dio a conocer los resultados financieros del último trimestre del año, en los cuales se exponen sólidas mejoras. En primer lugar, la empresa anunció ingresos por USD 7.383 millones en el trimestre, lo que representa un incremento del 6,7% frente al mismo periodo del año anterior y del 9% en moneda constante, aunque se trata de un monto muy levemente inferior al estimado por Wall Street. En todo el 2022, las ventas aumentaron un un 8,4% hasta los USD 27.518 millones, cerca de un 10% sin tener en cuenta los efectos cambiarios. Por otro lado, PayPal reportó un beneficio total de USD 921 millones en la última etapa del año, un 15% más interanualmente, y de USD 2.419 millones en todo el ciclo, contra los USD 4.169 millones del 2021. Por acción, la ganancia trimestral fue de USD 1,24, cuando el consenso de los analistas e inversores era de USD 1,20. A su vez, el volumen total de pagos de la compañía se expandió un 5% en el último trimestre de 2022 hasta los USD 339.500 millones, mientras que en el año completo el crecimiento fue del 9% hasta los USD 1,25 billones. En moneda constante, las cifras mejoraron 9% y 13%, respectivamente. ""2022 fue un año transformador para PayPal. Invertimos en nuestra plataforma para servir mejor a nuestros clientes, mientras enfocamos y optimizamos nuestro negocio. Continuaremos con este trabajo a lo largo de 2023 y confío en que estamos bien posicionados para utilizar nuestros activos únicos para seguir siendo líderes en el mercado de pagos digitales"", sostuvo Dan Schulman, presidente y director ejecutivo de PayPal. Posteriormente, el ejecutivo informó que dejará su cargo el próximo 31 de diciembre, aunque permanecerá en la Junta Directiva y ayudará a buscar un digno sucesor. Tras los anuncios, las acciones de PayPal en Wall Street crecieron casi un 4%. De esta forma, acumulan un retorno del 23% desde el mínimo de diciembre de 2022. Invertir en PayPal desde ArgentinaPara aquellos interesados en aprovechar el crecimiento de PayPal, solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: PYPL), pero se pueden operar en pesos (BCBA: PYPL) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-10,Empresas
66,Exxon creará una división de trading para competir más ferozmente en el mercado petrolero," ExxonMobil, la compañía petrolera más grande de Estados Unidos y una de las más importantes del mundo, les informó a sus empleados a través de un correo electrónico que lanzará una división de trading para competir más ferozmente en el mercado energético contra otros rivales como BP y Shell. Según la información provista por Bloomberg, el nuevo segmento reunirá las operaciones comerciales de petróleo crudo, gas natural, energía y productos derivados, siguiendo su estrategia de reorganización corporativa que también establecerá un centro comercial global para gestionar las finanzas y las adquisiciones, así como también una nueva unidad de cadena de suministro. Aunque no se dieron a conocer detalles vinculados a la contratación de personal y los compromisos de capital, se sabe que la división, llamada Global Trading, se formará a finales del 2023 y se enfocará en ""impulsar la intensidad comercial y, en última instancia, ofrecer resultados comerciales líderes en la industria"". ""Queremos procesos más simples y herramientas más modernas que nos permitan trabajar más rápido y con menos frustración, a menor costo"", dijo Exxon en el mensaje. ""Queremos una empresa que opere a escala, aprovechando nuestro modelo de negocio integrado en todo lo que hace"", agregó. Tras el anuncio, las acciones de la petrolera subieron más de un 1% hasta superar los USD 115. De esta forma, acumulan un retorno positivo del 49% en el último año, ajustadas por dividendos, y del 350% desde el mínimo de marzo de 2020. Invertir en ExxonMobilPara aquellos interesados, desde Argentina se puede invertir en ExxonMobil de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: XOM), pero se pueden operar en pesos (BCBA: XOM) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-09,Empresas
67,Alibaba se suma a la carrera por la AI y prepara el lanzamiento de su Chat GPT," El gigante chino del comercio electrónico Alibaba también está preparando una aplicación de inteligencia artificial (IA) similar a ChatGPT, uniéndose así a otras tecnológicas del país asiático como Baidu y a líderes mundiales del sector como Microsoft o Google. Según fuentes de la empresa citadas por el portal de noticias Sina, la DAMO Academy -un segmento del grupo dedicado a investigación y desarrollo- está desarrollando una IA conversacional que ya está disponible para que la prueben empleados de Alibaba. Las informaciones, que no especifican una fecha posible para su lanzamiento al público, sí especulan con la posibilidad de que Alibaba integre sus modelos de IA con herramientas de productividad corporativa como DingTalk, un programa similar a Slack o a Microsoft Teams. Esta misma semana, el 'Google chino' Baidu confirmó que prevé lanzar en marzo una IA conversacional similar a ChatGPT, denominada 'ERNIE Bot', tras lo que su principal rival en el sector de los motores de búsqueda, la compañía de ciberseguridad 360, también anunció que lanzaría una 'app' de este tipo ""lo antes posible"". Las firmas chinas se han sumado así al furor mundial por este tipo de IA tras la inversión de 10.000 millones de dólares de Microsoft en OpenAI, desarrolladora del popular ChatGPT, y la respuesta de Google a esa 'app', denominada Bard. Invertir en Alibaba desde ArgentinaDesde Argentina se puede invertir en Alibaba de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: BABA), pero se pueden operar en pesos (BCBA: BABA) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-09,Empresas
68,Pampa Energía anunció millonarias inversiones para nuevo parque eólico en Bahía Blanca," La compañía Pampa Energía anunció una inversión por la suma de u$s500 millones para la construcción de un nuevo parque eólico de 300 MW en Bahía Blanca. La noticia fue dada este jueves durante la recorrida del gobernador de la provincia de Buenos Aires, Axel Kicillof, por las obras del Parque Eólico Pampa Energía IV en Coronel Rosales. Actualmente la firma opera el Parque Eólico Mario Cebreiro, que aporta 100 MW de energía renovable al sistema interconectado nacional, los Parques Eólicos Pampa Energía II y III ambos de 53 MW, ubicados en el sudeste de la provincia de Buenos Aires, y el Parque Eólico Arauco II situado en la provincia de La Rioja de 100 MW. En la jornada, Axel Kicillof, recorrió la construcción del Parque Eólico Pampa Energía IV, donde la compañía se encuentra instalando 18 aerogeneradores con una inversión de más de 128 millones de dólares y una potencia instalada de 81 MW, equivalentes al consumo de 100.000 hogares. El mandatario estuvo acompañado por el presidente de Pampa Energía, Marcelo Mindlin; los intendentes de Coronel Rosales, Mariano Uset, y de Bahía Blanca, Héctor Gay; y otros funcionarios nacionales, provinciales y municipales. Por su parte, Marcelo Mindlin expresó que: “En 2015, por unanimidad y con el apoyo de todas las fuerzas políticas, se sancionó la ley 27.191 que establece que para 2025 el 20% de la matriz energética debe provenir de fuentes renovables. Desde Pampa ya invertimos cerca de 600 millones de dólares para contribuir al cumplimiento de este objetivo. Hoy estamos anunciando nuestro sexto parque, que tendrá una potencia de 300 MW, y nos permitirá alcanzar una capacidad de generación de energía renovable total de 687 MW”. El nuevo parque eólico que se proyecta será el quinto de la compañía en el sudeste de la provincia de Buenos Aires. Se estima que para mediados del año que viene se encuentre operativa la primera etapa, que sumará 94,5MW. ",2023-02-09,Empresas
69,"Disney creció en ingresos, pero anunció despidos masivos"," La compañía Walt Disney informó en la víspera al cierre de mercado sus ganancias del último trimestre las cuales superaron a las estimaciones de Wall Street, ya que los visitantes de los parques temáticos se incrementaron notablemente en la época navideña y compensaron las pérdidas de los servicios de streaming.  Los ingresos totales de la firma alcanzaron los u$s23.512 millones, por encima de las estimaciones de analistas de u$s23.400 millones. El servicio de contenido online de Disney+ cayó en suscriptores dramáticamente. En concreto, el servicio perdía u$s2,4 millones de abonados al subir los precios, con lo que su total se situaba en u$s161,8 millones. Los analistas encuestados por FactSet esperaban u$s162,7 millones.Por su parte, el beneficio ajustado por acción fue de u$s0,99 en el primer trimestre fiscal, cerrado el 31 de diciembre, superando la estimación de u$s0,78 del media de Refinitiv. El negocio de streaming de la compañía está perdiendo dinero a medida que disminuye la audiencia de la televisión tradicional. El inversor Nelson Peltz está luchando por entrar en el consejo de administración de Disney, argumentando que la empresa ha gastado demasiado en streaming y ha fallado en la planificación de la sucesión. Por su parte, el máximo ejecutivo Bob Iger, que salió de su retiro en noviembre para dirigir Disney durante otros dos años, se encuentra bajo presión para mejorar los resultados financieros de la Casa del Ratón y en especial de este segmento de streaming que tuvo un considerable descenso, lo cual debilita a la compañía ante la competencia. Pero la gran sorpresa del anuncio estuvo dada por los resultados de los parques temáticos de Disney que obtuvieron unos ingresos de explotación de u$s3.100 millones en el trimestre, un 25% más que un año antes, gracias a la gran afluencia de público durante la temporada navideña. Sin embargo, a pesar de los buenos resultados financieros, Disney anunció este miércoles que despedirá 7.000 empleados para reducir costos. Así lo confirmó Bob Iger. La cifra representa el 3,2% de la plantilla total. Pese a los recortes, la empresa busca empleados en Argentina. Según adelantó la revista Variety, la decisión tiene por objetivo lograr un ahorro de u$s5.500 millones. Iger explicó que de dicho monto, u$s2.500 millones son ""costos no relacionados con el contenido"". Al mismo tiempo, manifestó que ya está en marcha un recorte de u$s1.000 millones. Disney busca llevar a cabo una reducción anualizada de u$s3.000 millones en costos de contenido no deportivo, según dijo a los analistas la directora financiera de Disney, Christine McCarthy. ",2023-02-09,Empresas
70,YPF Luz consiguió US$ 150 millones en el mercado y Genneia otros US$ 73 millones," YPF Luz obtuvo US$ 150 millones en el mercado de capitales y Genneia otros US$ 73 millones, ambas compañías para sus proyectos de construcción de plantas de generación de energía renovable, según informaron a la Comisión Nacional de Valores (CNV). Por otra parte, Grupo ST, Newsan, Telecom y Rizobacter anunciaron su inminente salida al mercado. Las ON Adicionales Clase XI se emitieron por US$ 20 millones, vencimiento el 29 de agosto de 2024 y una tasa de interés de 0%. Por su parte, las ON Clase XIII se emitieron por US$ 130 millones, con vencimiento a 24 meses y tasa cero. El precio de suscripción fue sobre la par: 102,37% y 100,1%, respectivamente. El financiamiento será destinado, entre otros usos, a la construcción en Córdoba (General Levalle) del cuarto parque eólico de YPF Luz, que tendrá una capacidad instalada de 155 megavatios (MW). Por su parte, Genneia colocó obligaciones por US$ 73 millones, superando su objetivo inicial de US$ 60 millones. Estas ON ingresarán al panel de Bonos Sociales, Verdes y Sustentables (SVS) de ByMA, y lo obtenido será utilizado para el financiamiento de la construcción de la primera etapa del proyecto eólico La Elbita (103,5 MW) en la localidad bonaerense de Tandil, y el solar fotovoltaico Tocota III (60MW), en la provincia de San Juan. La ON Clase XXXVIII en dólar linked por US$ 73 millones se licitó a una tasa de interés fija de 4.5%, con una duración de 10 años. En otro orden, el grupo Newsan anunció la suscripción de sus ON clase 14 a tasa variable a 12 meses por $ 1.000 millones, ampliable hasta $ 5.000 millones. También del Grupo ST emitirá dos series de obligaciones en pesos a 18 meses, una a tasa variable y la otra fija, por $ 400 millones en su conjunto, ampliables hasta $ 800 millones. Del mismo modo, Telecom colocará las ON clase 14 a tasa de interés fija en dólares, a ser integradas en pesos, a 60 meses, por US$ 60 millones, ampliables hasta US$ 250 millones. Por último, Rizobacter anunció la suscripción de dos series de obligaciones, por US$ 10 millones, ampliables hasta US$ 30 millones, ambas a ser integradas en pesos, a tasa fija, pero con vencimiento a 24 y 36 meses. ",2023-02-09,Empresas
71,"Microsoft todavía tiene una ""montaña que escalar"" en su guerra contra Google"," Al poco tiempo de que la plataforma de inteligencia artificial ChatGPT se volvió extremadamente popular, Microsoft anunció una megainversión de USD 10.000 millones para comprarla. En respuesta, Alphabet se adelantó y mostró su alternativa llamada Bard, que generó rechazo entre los inversores por mostrar un fallo. No obstante, algunos participantes de Wall Street creen que esta diferencia de aceptación no cambiará las ventajas competitivas entre ambos gigantes tecnológicos. ""Le damos crédito a Microsoft por construir una asociación tan estrecha con OpenAI y, por lo tanto, crear oportunidades de monetización en toda su cartera, pero llegamos a la conclusión de que incluso un Bing enormemente mejorado tiene una montaña que escalar para quitarle participación de búsqueda a Google, que a su vez está lanzando un servicio de búsqueda impulsado por IA similar"", comentó Karl Keirstead, analista en UBS. Por su parte, John DiFucci, de Guggenheim, duda de que Microsoft viera beneficios desproporcionados por el auge de la inteligencia artificial: ""Microsoft ha sido uno de los primeros líderes de la industria en promover ampliamente sus intenciones de IA, pero ¿se beneficiará más que otros? Nosotros no lo creemos, o al menos pensamos que hay un alto riesgo en asumir que ese es el caso"". ""No creemos que sea una exageración que Apple, Amazon, Google, Meta y miles de otros hayan estado invirtiendo en esta área, durante años, al igual que la gran cantidad de empresas que ya incorporan IA como parte de sus aplicaciones"", añadió el experto. En tanto, Andrew Marok, de Raymond James, declaró que las iniciativas de Microsoft ""no son pan comido"" debido a que existe ""un par de posibles problemas"" en el futuro. ""Además del inevitable lanzamiento de un producto de la competencia, Microsoft tendrá que alentar un cambio en el comportamiento de los usuarios y pensar en las capacidades de un motor de búsqueda"", escribió Marok. ""Además, la función tradicional de un motor de búsqueda ha sido canalizar el tráfico a sitios que contienen la información que buscan los buscadores. ¿Cómo reaccionarán esos editores ante la posibilidad de ser desintermediados por una experiencia de búsqueda impulsada por LLM?"", se cuestionó el ejecutivo, haciendo referencia a un Modelo de Lenguaje Grande. ",2023-02-09,Empresas
72,YPF continúa invirtiendo y busca una nueva colocación de deuda por USD 1.000 millones," La petrolera estatal argentina, YPF, planea obtener financiamiento de los mercados internacionales por una cifra de hasta USD 1.000 millones con el objetivo de financiar diversos proyectos previstos para este año. Según el presidente de la empresa, Pablo González, YPF aumentará sus inversiones en 2023 a unos USD5.000 millones, un aumento significativo con respecto a los USD 3.700 millones invertidos en 2022. La empresa continúa con su apuesta fuerte en la formación de Vaca Muerta y señala que la mayor parte de estos fondos, alrededor de USD 3.500 millones, se destinarán a la exploración de hidrocarburos no convencionales en dicha zona argentina. A su vez, González señaló que la meta de financiamiento externo es de USD 1.000 millones, y que en una primera ronda en Argentina ya se logró obtener USD 300 millones. Además, YPF y la malaya Petronas mantendrán una serie de reuniones técnicas el 22 de febrero en Argentina para discutir los términos legales de un ambicioso proyecto de gas natural licuado en el país sudamericano. Este anuncio demuestra la dedicación de YPF a la expansión de su portfolio de proyectos y la exploración de nuevas oportunidades de negocio en el sector energético. La petrolera estatal ha demostrado ser una jugadora clave en la industria energética argentina y su decisión de buscar financiamiento internacional apunta a fortalecer aún más su posición en el mercado. Acuerdo de producción con la IndiaParte de la cúpula de la petrolera de bandera YPF estuvo presente en el principal evento energético de la India, donde participaron representantes de más de 150 país, y además de exponer sobre las oportunidades y logros de Vaca Muerta, se avanzó en la negociación para la colaboración con la empresa estatal de ese país para la producción de petróleo.  Según comunicaron desde YPF, la presencia de las autoridades en el evento, permitió avanzar en negociaciones con la empresa de energía de la India, ONGC, para la firma de un Memorando de Entendimiento (MOU) que permitirá la colaboración entre ambas empresas en la producción de petróleo crudo. YPF Luz se hace fuerte en energías renovablesYPF Luz aprobó la construcción de General Levalle, su cuarto parque eólico. Estará ubicado en el sur de Córdoba y tendrá 155 MW. La compañía planea invertir US$ 260 millones y el nuevo proyecto estaría operativo en el último trimestre de 2024. En marzo inaugura un parque solar en San Juan. Según indicó YPF Luz en la Comisión Nacional de Valores (CNV), el nuevo parque eólico en Córdoba generará energía eléctrica equivalente al consumo de más de 190.000 hogares y contaría con un factor de capacidad estimado de más del 50%. Será el cuarto parque eólico de la compañía, ya que opera los proyectos Manantiales Behr en Chubut, Cañadón León en Santa Cruz y Los Teros en Buenos Aires. Además, en pocos días YPF Luz inaugurará en la provincia de San Juan la primera etapa de 100 MW de El Zonda, su primer parque solar. El proyecto tendrá un total de 300 MW cuando concluyan las tres etapas. La compañía es una de las principales generadoras de energías renovables del país con 2.483 MW de capacidad instalada, que provee al mercado mayorista e industrial. Esta capacidad la ampliará en breve con el proyecto eólico Levalle y el fotovoltaico El Zonda.  ",2023-02-07,Empresas
73,"Cedears: esta empresa china se disparó un 11% tras anunciar su propio ""ChatGPT"""," La plataforma ChatGPT de inteligencia artificial no solo despertó el interés de millones de usuarios minoristas, sino que también captó la atención de grandes compañías que empezaron a competir salvajemente en este nuevo segmento. Una de ellas es Baidu, el buscador de internet chino que lanzará su sistema ""Ernie Bot"", o ""Wenxin Yiyan"" en chino. A través de un comunicado, la empresa china detalló que su nuevo chatbot, que probablemente completará las pruebas internas en marzo antes de salir públicamente, significa ""representación mejorada a través de la integración del conocimiento"" y es un ""modelo de lenguaje grande"" que se introdujo en 2019. ""Lo que distingue a Ernie de otros modelos lingüísticos es la integración de un amplio conocimiento con datos masivos, lo que da como resultado capacidades excepcionales de comprensión y generación"", sostuvo la empresa. Y agregó: ""Desde entonces, se ha convertido en una serie de grandes modelos avanzados que son capaces de manejar una amplia gama de tareas, como la comprensión del idioma, la generación de idiomas y la generación de texto a imagen"". Tras darse a conocer el anuncio del nuevo chatbot, las acciones de Baidu se dispararon más de un 13% en Wall Street, aunque luego retrocedieron levemente hasta ubicarse cerca de un 11% por encima del cierre anterior. De esta forma, la cotización alcanza un nivel no visto en más de once meses. Invertir en Baidu desde ArgentinaDesde Argentina se puede invertir en Baidu de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: BIDU), pero se pueden operar en pesos (BCBA: BIDU) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-07,Empresas
74,Los beneficios de Molinos Agro cayeron más de la mitad en el último trimestre," Molinos Agro, la compañía agrícola argentina perteneciente al Grupo Pérez Companc, dio a conocer los resultados financieros del cuarto trimestre de 2022, en los cuales se registra una fuerte caída de los beneficios. En primer lugar, la empresa reportó ingresos por $149.595 millones en el trimestre, lo que se traduce en una baja interanual de casi el 4%. A su vez, en el periodo de nueve meses terminado el 31 de diciembre, la cifra fue de $539.127 millones, contra los $560.339 millones del mismo periodo de 2021. A su vez, el beneficio total del cuarto trimestre de 2022 fue de $2.097 millones, aproximadamente, marcando una baja superior al 50% desde los $4.257 millones del cuarto trimestre del año anterior. En los nueve meses, el montó pasó de los $9.714 millones de 2021 hasta los últimos $10.360 millones. Por otro lado, en el periodo de abril-diciembre, Molinos Agro alcanzó ventas por 5,5 millones de toneladas, marcando un retroceso del 10% contra los 6,1 millones del periodo anterior. El motivo fue un contexto de oferta de soja reducida por condiciones climáticas y por un productor que se retiró del mercado tras cubrir sus gastos operativos. De cara al futuro, la empresa informó que la estrategia a largo plazo radica en consolidar y potenciar su rol de proveedor internacional de productos derivados de la molienda de oleaginosas y cereales para clientes independientes de escala relevante. ""Dicha estrategia es acompañada en todo momento con altos niveles de eficiencia operativa y de productividad en su planta industrial, instalaciones de acopio y puerto de embarque, así como también en la cadena de originación de materia prima"", se indicó. Invertir en Molinos AgroPara invertir en Molinos Agro, solo es cuestión de abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados desde una cuenta bancaria del mismo titular, adquirir la especie ""MOLA"". Es importante destacar que esta compañía cotiza en el panel general y no en el panel líder, lo que significa que cuenta con un menor volumen de operaciones y, por ende, de una menor liquidez. Esta cualidad genera que haya una mayor volatilidad, lo que significa que los precios podrían llegar a sufrir de mayores variaciones en el corto plazo. ",2023-02-07,Empresas
75,Apple prepara el iPhone más caro de la historia," A pesar de haber pasado pocos meses de la presentación del iPhone 14, se rumorea que Apple lanzaría el iPohone 16 y este sería el teléfono más lujoso y costoso que jamás haya creado la compañía que dirige Tim Cook. Una columna de Mark Gurman de Bloomberg, experto en filtraciones la firma conocida por su logo de la manzana, señaló que el gigante tecnológico está planeando incluir un iPhone de alta gama por encima de la variante Pro y Pro Max. El periodista señaló que este nuevo modelo se pondrá a la venta en 2024. El ejemplar ayudaría a aumentar el precio medio de venta del iPhone aún más, luego de haber sufrido una caída notable de ventas en su último reporte de ganancias conocido la semana anterior. La compañía ha aumentado constantemente el precio de su modelo de iPhone con mejores especificaciones, comenzando con el salto al iPhone X de 999 dólares en 2017. Luego, agregó un tamaño de pantalla Max a la alineación a partir de 2018, para subir el precio a 1.099 dólares para los consumidores que desean el iPhone con la pantalla más grande y la mejor duración de la batería. Y si tenemos en cuenta la opción de almacenamiento de 1 TB introducida por primera vez con el iPhone 13 Pro, el mejor iPhone actual tiene un precio de 1.599 dólares. Pese a esta elevación considerable de precios del dispositivo, los consumidores han demostrado claramente que están dispuestos a comprarlo de todos modos. Se cree que los modelos iPhone 14 Pro y Pro Max han obtenido buenos resultados en este ciclo, en comparación con los iPhone 14 y iPhone 14 Plus, más baratos. Un hipotético ejemplar del Ultra empezaría a cotizar por encima del precio base de 1099 dólares del Max. Gurman sostuvo también que actualmente no está claro qué características podría ofrecer el nuevo modelo de gama alta, pero especula que una pantalla aún más grande es una posibilidad, así como mejores cámaras, un procesador más potente y la ausencia, por primera vez, de un puerto de carga. Además, el periodista mencionó que Apple podría estar considerando la fabricación de un teléfono móvil plegable, conocido en Internet como iPhone Flip. El principal rival de la compañía en el mercado de los teléfonos de alta gama, Samsung, sí fabrica teléfonos plegables. De hecho, el Samsung Galaxy Z Fold 4 y el Galaxy Z Flip 4 están entre los mejores teléfonos plegables que se pueden conseguir ahora mismo.  ",2023-02-06,Empresas
76,Elon Musk es declarado inocente en la causa de fraude por un tuit sobre acciones de Tesla," El viernes, un jurado estadounidense declaró que Elon Musk, el CEO de Tesla, y la empresa no son responsables de fraude de valores en relación a los tuits de Musk de 2018, en los que aseguró tener financiación para dejar de cotizar en bolsa. Los demandantes reclamaban miles de millones de dólares en daños y perjuicios. La decisión del jurado, que se emitió después de solo dos horas de deliberación, también tiene importancia para Musk, quien ha defendido con énfasis su derecho a tuitear libremente. La segunda persona más rica del mundo ha generado anteriormente controversias legales y reguladorias debido a su uso impulsivo de Twitter, que adquirió por 44.000 millones de dólares en octubre. Los inversores de Tesla han mostrado preocupación por el hecho de que la administración de Twitter haya demandado una parte significativa de la atención de Musk. Los accionistas de Tesla alegaron que Musk los engañó cuando tuiteó sobre la posibilidad de sacar la compañía a bolsa a 420 dólares por acción y con financiación asegurada. Durante las tres semanas que duró el juicio, Musk declaró casi nueve horas ante el jurado, afirmando que creía que sus tuits eran verdaderos y que había obtenido la financiación necesaria, incluyendo un compromiso verbal de parte del Fondo de Inversión Pública de Arabia Saudí. Sin embargo, el fondo posteriormente se retractó de su compromiso. El abogado de Musk, Alex Spiro, argumentó que el tuit de ""financiación asegurada"" era ""técnicamente inexacto"", pero que a los inversores sólo les importaba que Musk estuviera considerando una compra. El abogado dijo que ""el hecho de que sea un mal tuit no lo convierte en fraude"". Por otro lado, el abogado de los accionistas, Nicholas Porritt, argumentó que ""en última instancia, este caso trata de si las normas que se aplican a todos los demás también deberían aplicarse a Elon Musk"". Un economista contratado por los accionistas estimó las pérdidas de los inversores en 12.000 millones de dólares. ",2023-02-06,Empresas
77,Por qué Morgan Stanley confía en las acciones de Disney," A pesar de la recesión que se avecina, los expertos de Wall Street todavía confían en el potencial de algunas empresas, como el caso de The Walt Disney Company, cuyas acciones podrían revalorizarse ligeramente. Específicamente, los analistas de Morgan Stanley reiteraron su recomendación de ""sobreponderar"" y establecieron el precio objetivo de las acciones de Disney en USD 115, lo que implicaría una suba de alrededor del 5% desde la cotización actual. ""Seguimos creyendo que Disney puede generar un crecimiento significativo de las ganancias en los próximos años. Se espera que este crecimiento se produzca a través de una mejora continua en sus negocios de Parques y Experiencias (DPEP) y un retorno al crecimiento de sus negocios de Medios y Entretenimiento (DMED) en F24"", comentaron los expertos. La estimación dicta que el beneficio por acción (EPS, por su sigla en inglés) ajustado subirá a un ritmo del 20% anual compuesto desde el 2022 hasta 2025. Pero para que esto suceda, el banco explicó que la empresa debe aumentar la contribución del segmento de medios a través de la monetización y la reducción de costos. Invertir en Disney desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Disney de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: DIS), pero se pueden operar en pesos (BCBA: DISN) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-06,Empresas
78,"Por qué el mercado pide ""paciencia"" con Intel"," Intel sigue atravesando una mala racha, tal como se refleja en el precio de sus acciones, que cayó cerca de un 56% desde el máximo de 2021. Sin embargo, algunos expertos de Wall Street todavía confían en el potencial de largo plazo del fabricante estadounidense. En medio de una pérdida registrada de más de USD 600 millones y una disminución de las ventas de más del 30%, el analista Steven Leibson de Tirias Research expresó que, ""verdaderamente, estos son tiempos financieros oscuros para Intel"". No obstante, aclaró que el director ejecutivo Pat Gelsinger ya había asumido su rol a principios de 2021 sabiendo las dificultades de la empresa. Por eso, ""desde el día en que comenzó como CEO, Gelsinger arrancó a reconstruir la aeronave de Intel mientras estaba en vuelo"". Bajo el punto de vista de Leibson, la estrategia de Gelsinger para Intel merece paciencia. Además, sostuvo que fue buena su idea de reorientar la compañía hacia la fabricación de chips con el desarrollo de Intel Foundry Services para recuperar una ventaja frente a rivales como AMD y TSMC. ""La empresa sabía que vendrían años difíciles antes de contratar a Gelsinger como CEO. Y Gelsinger inmediatamente comenzó a preparar la empresa para superar estos tiempos"", indicó el especialista. ""Convertir un portaaviones como Intel no se hace de la noche a la mañana. Los negocios de la compañía son complejos y la remodelación de las fábricas y los procesos de semiconductores lleva tiempo"", concluyó. Invertir en Intel desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Intel de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: INTC), pero se pueden operar en pesos (BCBA: INTC) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-03,Empresas
