,title,description,date,tag
158,Laboratorios Richmond llegó a un acuerdo para producir nuevas vacunas," A través de un comunicado dirigido a la Comisión Nacional de Valores (CNV) y a Bolsas y Mercados Argentinos (ByMA), Laboratorios Richmond dio a conocer que cerró un acuerdo con la farmacéutica CanSino Biologies para la transferencia de diferentes plataformas tecnológicas. El objetivo es permitir la elaboración en Argentina de vacunas para la prevención de diferentes patologías, las cuales posteriormente podrán exportarse a toda América Latina. La empresa informó que la primera vacuna será la Convidecia, creada para el COVID-19, que cuenta con la aprobación de la Organización Mundial de la Salud y será producida completamente en el país. ""En una primera etapa se iniciará un proceso de elaboración del producto terminado, con el fin de iniciar el abastecimiento al mercado argentino, para luego proseguir con la elaboración del ciclo completo, proceso que será realizado en la Nueva Planta desarrollada por el Fideicomiso Financiero Proyecto VIDA, situada en el Parque Industrial de Pilar, Provincia de Buenos Aires"", detalló Laboratorios Richmond. ""Con el presente acuerdo se consolida el crecimiento de la empresa, fortaleciéndose la producción nacional de vacunas, y cumplimentándose con los compromisos asumidos con la creación del Fideicomiso Financiero Proyecto VIDA"", agregó. Cómo invertir en Laboratorios RichmondAprovechar el impulso invirtiendo en Laboratorios Richmond es muy sencillo. Para hacerlo, solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la CNV como Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados desde una cuenta bancaria del mismo titular, comprar las acciones de la empresa que se encuentran en el panel general bajo el ticker ""RICH"". Es importante tener en cuenta que, al tratarse de una compañía que no cotiza en el panel líder, el volumen de operaciones no es tan elevado de manera frecuente, por lo que cualquier pequeño evento puede generar fuertes movimientos en el precio de la acción. ",2022-10-06,Empresas
159,Morgan Stanley recomendó sobreponderar la tenencia de este Cedear," Ajustadas por dividendos, las acciones de Ford ya cayeron más de un 50% desde los máximos históricos alcanzados a principio de año hasta la actualidad. No obstante, a pesar de la baja, algunos especialistas de Wall Street recomiendan mejorar la tenencia. En concreto, Adam Jonas, uno de los analistas más influyentes de Morgan Stanley, elevó la calificación de las acciones de Ford a ""sobreponderar"" argumentando que la nueva Ley de Reducción de la Inflación podría impulsar su negocio de vehículos eléctricos en Estados Unidos. A mediados de septiembre, Ford indicó que esperaba ganancias ajustadas antes de intereses e impuestos (EBIT) de entre USD 1.400 millones y USD 1.700 millones para el periodo que finalizó el 30 de septiembre. Para todo el año, estimó un beneficio de entre USD 11.500 millones y USD 12.500 millones, un total que no varía con respecto a los pronósticos realizados anteriormente. En el segundo trimestre del 2022, Ford facturó alrededor de USD 40.200 millones, un 17% más que lo estimado por Wall Street y un 50% más que en el mismo periodo del año anterior. En cuanto a su beneficio por acción ajustado, fue de USD 0,68, marcando un sorprendente incremento interanual del 423% y un ""efecto sorpresa"" del mercado de casi el 75%. ""Nos estamos moviendo con propósito y velocidad hacia el período más prometedor para el crecimiento de Ford en toda la historia, para innovar y ofrecer excelentes productos y servicios conectados, aumentar la calidad y reducir costos"", expresó el director ejecutivo Jim Farley. En lo que va del año, las acciones de la empresa acumulan un retroceso de casi el 40% teniendo en cuenta la distribución de dividendos. No obstante, aún están un 225% por encima del nivel marcado en marzo de 2020. Invertir en Ford desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Ford de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: F), pero se pueden operar en pesos (BCBA: F) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2022-10-06,Empresas
160,La suba del gas impacta positivamente en Exxon," ExxonMobil, la compañía energética más grande de Estados Unidos, reveló una ganancia de USD 2.000 millones por la venta de gas natural. Posteriormente, Wall Street aumentó considerablemente su pronóstico sobre los resultados financieros del tercer trimestre de la empresa. En lo que va del año, el gas natural avanza casi un 94%, acumulando un incremento del 364% desde el mínimo de junio de 2020. Por este motivo, las cifras señalaron que el beneficio trimestral de ExxonMobil se acercará al récord de USD 17.900 millones del segundo trimestre, de acuerdo a los analistas. En concreto, podría generar USD 4 por acción, cuando anteriormente se proyectaba un total de USD 3,44 por acción. ""Upstream fue mucho más fuerte de lo esperado, particularmente en gas, mientras que la refinación fue peor de lo que habíamos modelado"", dijo el director de investigación europea de RBC, Biraj Borkhataria. Las ganancias de ExxonMobil por la producción de petróleo y gas en el último trimestre ""superarán las ganancias récord del segundo trimestre de 2022 con un punto medio implícito de USD 11.800 millones"", escribieron los especialistas de Bank of America. Los resultados prepararon a la compañía para su primer aumento de dividendos ""significativo"" en tres años, agregaron. En el trimestre pasado, ExxonMobil informó ingresos totales por USD 115.681 millones, una cifra ligeramente inferior a los USD 120.240 millones pronosticados por Wall Street, pero un 70% mayor a los USD 67.742 millones alcanzados en el mismo periodo del año anterior. A su vez, la ganancia fue de USD 17.850 millones, lo que representa un incremento del 225% frente a los beneficios del segundo trimestre del 2021. De esta forma, la ganancia por acción (EPS, por sus siglas en inglés) ajustada fue de USD 4,14, cuando el consenso era de alrededor de USD 3,80. ""Las ganancias y el flujo de efectivo se beneficiaron de una mayor producción, mayores realizaciones y un estricto control de costos"", dijo Darren Woods, presidente y director ejecutivo de ExxonMobil. ""Los sólidos resultados del segundo trimestre reflejan nuestro enfoque en los fundamentos y las inversiones que pusimos en marcha hace varios años y mantuvimos durante las profundidades de la pandemia"", agregó. Cómo invertir en ExxonMobilPara aquellos interesados, desde Argentina se puede invertir en ExxonMobil de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: XOM), pero se pueden operar en pesos (BCBA: XOM) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2022-10-05,Empresas
161,El Cedear que podría crecer incluso en recesión," Desde el máximo histórico alcanzado a principios de 2019 hasta la actualidad, Boeing perdió casi un 71% de su valor, por lo que su capitalización bursátil pasó de USD 282.000 millones a poco más de USD 82.400 millones. No obstante, a pesar de esta fuerte tendencia bajista, algunos analistas siguen confiando en el potencial de crecimiento de la empresa. El mercado teme que una desaceleración global afecte la demanda de aviones de Boeing, lo que se potenciaría aún más con su alta posición de deuda. Sin embargo, Colin Scarola, analista en CFRA, remarcó que estos temores ""están fuera de lugar"". ""Boeing no tiene una deuda de tasa flotante pendiente, lo que significa que el aumento de las tasas de interés no afectará sus ganancias, en igualdad de condiciones"", explicó. ""Además, esperamos que la empresa pueda pagar todos los vencimientos de deuda futuros con el flujo de caja libre sin la necesidad de refinanciar a tasas más altas"", agregó. Posteriormente, Scarola mencionó que, incluso si las proyecciones de flujo de caja libre fallan, Boeing puede cubrir ""fácilmente"" los USD 5.400 millones de vencimientos de deuda restantes en 2022 y 2023 aprovechando la gran cantidad de efectivo de USD 11.400 millones. ""Esto significa que mientras la escasez de mano de obra y materiales continúe disminuyendo, lo que esperamos que ocurra, las entregas de Boeing deberían aumentar independientemente"", sostuvo el experto. Y concluyó: ""Creemos que una recesión severa en la aviación es poco probable dada la saludable trayectoria de la demanda de viajes, pero si esto ocurriera, estimamos que la demanda de aviones Boeing caería aproximadamente un 15%, lo que daría como resultado una demanda de aproximadamente 51 aviones por mes, un 28% por encima de la tasa de 40 del segundo trimestre"". Por estos motivos, el analista reiteró su recomendación de compra fuerte y un precio objetivo por acción de USD 252, lo que supondría un incremento del 91% desde la cotización actual. Invertir en Boeing desde ArgentinaPara invertir en Boeing desde Argentina, solo basta con abrir una cuenta comitente en una sociedad de Bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados desde una cuenta bancaria del mismo titular, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: BA), pero se pueden operar en pesos (BCBA: BA) y siguen la evolución del Dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2022-10-05,Empresas
162,Las acciones de Twitter se dispararon un 22%: qué pasó," Durante el mediodía de este martes, las acciones de Twitter se dispararon más de un 22% y cerraron la jornada en USD 52, valores no vistos desde finales de abril. ¿El motivo? Una nueva oferta de compra por parte del excéntrico magnate Elon Musk. Bloomberg reportó que el hombre más rico del mundo ofreció volver al acuerdo inicial de adquisición, en el que pagaría USD 54,20 por acción, o cerca de USD 44.000 millones en total. Si bien los accionistas ya aprobaron el acuerdo, falta que Twitter confirme. El dueño de Tesla remarcó que un 20% del total de usuarios son falsos, frente al 5% admitido por la empresa. ""Así, el acuerdo no puede seguir adelante"", sentenció. Actualmente, aún no se sabe qué fue lo que sucedió exactamente para que Musk cambiara de opinión y decidiera avanzar con la adquisición, pero se cree que pronto saldrá información oficial por el lado de ambas partes. Invertir en TwitterPara aquellos interesados, desde Argentina se puede invertir en Twitter de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: TWTR), pero se pueden operar en pesos (BCBA: TWTR) y siguen la evolución del Dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2022-10-04,Empresas
163,Loma Negra anunció un nuevo plan de recompra de acciones," A través de un comunicado dirigido a la Comisión Nacional de Valores (CNV) y a Bolsas y Mercados Argentinos (ByMA), Loma Negra dio a conocer que el Directorio aprobó un nuevo plan de recompra de acciones. El objetivo de la estrategia es disponer eficientemente de una porción de la liquidez de la empresa, lo que podrá redundar en un mayor retorno de valor para los accionistas teniendo en cuenta el valor actual de las acciones, explicó Loma Negra. En este caso, la recompra será de hasta $1.000 millones o el monto menor que resulte de la adquisición hasta alcanzar el 10% del capital social, considerando también las acciones que actualmente la empresa tiene en cartera. En cuanto al monto máximo a pagar por acción, se informó que será de $495 en el mercado local y de USD 8 por ADR en Wall Street. Asimismo, Loma Negra reportó que la recompra se realizará con ganancias realizadas y líquidas. ¿Qué significa recomprar acciones?Para un inversor, que la compañía anuncie recompra de acciones es algo que siempre es bueno. Warren Buffett decía que ""la matemática de las recompras desaparece lentamente, pero puede ser poderosa con el tiempo. El proceso ofrece una manera simple para que los inversionistas sean dueños de una porción cada vez mayor de negocios excepcionales"". ¿Cuál es la lógica? La recompra de acciones es el acto por el cual una empresa compra acciones propias y las amortiza o elimina. Al haber menos acciones en circulación, aumenta la participación de cada accionista en la misma. Entonces, con esta decisión, los actuales accionistas son dueños de una mayor porción de la compañía, incrementando así el valor de sus activos. Invertir en Loma NegraPara aprovechar este crecimiento y obtener un beneficio económico, se puede invertir en Loma Negra desde Argentina de manera sencilla. Para hacerlo, solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers. Posteriormente, es necesario transferir los fondos deseados desde una cuenta bancaria del mismo titular y dirigirse al panel líder, en donde estará disponible Loma Negra bajo el ticker ""LOMA"". ",2022-10-04,Empresas
164,ARK Invest comienza a ofrecer estrategias de inversión con criptomonedas a los asesores," ARK Investment, empresa de inversión fundada y liderada por Cathie Wood, mira a un costado del mercado tradicional y decide finalmente ofrecer sus dos estrategias de criptomonedas de gestión activa a disposición de los asesores de inversión registrados en la firma. Según anunciaron el 3 de octubre, las estrategias estarán disponibles como cuentas gestionadas por separado a través de una colaboración con la plataforma de activos digitales Eaglebrook. La noticia llega en un momento crítico para el mercado, que continúa sufriendo la política monetaria de la Fed y cuya suba de tasas podría generar una gran recesión en la economía global. Es por este motivo que desde las firmas decidieron que la estrategia de criptomonedas de ARK tenga como objetivo ""capitalizar la revolución monetaria"" y, a su vez, señalan que estas podrían ""servir como una asignación estratégica en portafolios bien diversificados."" ""Las estrategias serán cuentas administradas por separado (SMA) diseñadas para satisfacer las necesidades de los asesores financieros, los administradores de patrimonio y sus clientes al ofrecer propiedad directa, mínimos bajos e integración de informes de portafolios, entre otros beneficios"" declaró Cathie Wood. Esta colaboración debería permitir a Ark ampliar sus servicios más allá de los fondos cotizados en bolsa (ETF), sector en el que se especializan actualmente, ya que un SMA es un portafolio creado por un asesor financiero o una empresa de inversión para un solo inversor y es un servicio que hasta el momento Ark no brindaba. Presente difícil para Cathie WoodCathie Wood, reconocida inversora, ha tenido una imagen controversial en los últimos años. El fondo más importante de ARK, el Ark Innovation ETF, que busca el crecimiento del capital a largo plazo invirtiendo en empresas de innovación disruptiva, cuenta con USD 7,946 millones bajo gestión y su precio ha caído un 60.11% desde máximos, mientras que el S&P 500 ha bajado un 23.87% y el precio del BTC ha caído cerca del 59% en 2022. Yassine Elmandjra, analista de criptoactivos de ARK, dijo en el comunicado que ""gran parte del comportamiento especulativo se ha calmado"" y agregó que el fondo ""presenta un punto de entrada atractivo para los inversores"".  Invertir con Cathie WoodSi bien desde Argentina no se puede invertir en el fondo Ark Venture, sí se puede invertir en Ark Innovation, el fondo insignia de Cathie Wood, de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears de ETF. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar el fondo subyacente que cotiza en el exterior, pero se pueden operar en pesos (BCBA: ARKK) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2022-10-04,Empresas
165,Las farmacéuticas podrían perder miles de millones si se legalizara el cannabis," * Nota vía El Planteo, el medio de comunicación cannábico más leído en el mundo de habla hispana. La legalización federal del cannabis podría reducir las ventas de productos farmacéuticos convencionales en miles de millones de dólares, según un nuevo estudio realizado por investigadores de la Universidad Politécnica Estatal de California y la Universidad de New Mexico. Los autores principales de la investigación, titulada U.S. Cannabis Laws Projected to Cost Generic and Brand Pharmaceutical Firms Billion, son Ziemowit Bednarek, del departamento de Finanzas de la Universidad Politécnica Estatal de California, Sarah Stith, del departamento de Economía de la Universidad de New Mexico. Menor consumo de opioidesEl estudio examinó el desempeño de las compañías farmacéuticas que cotizan en bolsa después de la legalización del cannabis medicinal y/o de uso adulto. Así, confirmó que las acciones farmacéuticas rindieron 1.5-2% menos 10 días después de la legalización del cannabis, según reportó la Universidad de New Mexico. Los resultados revelaron que estas reducciones causaron miles de millones de pérdidas en ventas anuales. Ya existen estudios del programa de salud federal Medicaid han revelado cómo el acceso a la marihuana reduce el uso de opioides. Sin embargo, los investigadores afirman que éste es el primer estudio de este tipo al examinar el impacto integral de la marihuana legal en todos los productos y tipos de pacientes. Pero, ¿por qué el impacto de una planta es tan abrumador? Cannabis versus drogas farmacéuticas: IncomparablesMientras que todas las drogas sintéticas fueron creadas para atacar ciertas condiciones o síntomas específicos, el cannabis impacta de manera diferente en distintos organismos. Asimismo, sirve como terapéutico para tratar una variedad de condiciones, desde ansiedad y problemas de sueño hasta migrañas y espasmos musculares. Esto explica por qué el impacto de la marihuana es tan poderoso. Además, el precio de los medicamentos farmacéuticos, a menudo prohibitivos para muchos, crea una presión financiera para el gobierno federal y el sistema de salud. Es por eso que muchos ven en la marihuana una excelente manera de impulsar la economía y lidiar con la epidemia de opioides, entre otros beneficios. Según los autores del estudio, la legalización total del cannabis a nivel federal podría resultar en una reducción del 11% en las ventas de medicamentos farmacéuticos convencionales. “Actualmente, los pacientes de cannabis y sus proveedores tienen poca información para guiarlos hacia el tratamiento más efectivo para su condición”, dijo la coautora Sarah Stith. “El futuro de la medicina cannábica radica en comprender la prevalencia y los efectos de la planta más allá del THC y el CBD e identificar formas de clasificar el cannabis por características medibles con efectos específicos. Es posible que imitar los productos farmacéuticos convencionales a través de la estandarización no sea lo mejor para el cannabis, dada la capacidad de la planta para tratar tantas afecciones"", dijo Stith. Los autores destacaron que la legalización del uso adulto del cannabis tuvo más del doble del impacto de la legalización médica. Asimismo, los productores de medicamentos de marca se vieron aún más afectados que los de medicamentos genéricos. Los investigadores afirmaron que, en vez de abogar en su contra, las compañías farmacéuticas podrían beneficiarse al invertir en cannabis. El caso de PfizerNo es nada novedoso decir que a la industria farmacéutica no le gustaría ver el cannabis legalizado por sus ganancias. No obstante, las cifras del estudio que dimensionan los efectos de la legalización son impactantes. Se sabe que las compañías farmacéuticas cabildean contra la marihuana. Recientemente, la Coalición Comunitaria Antidrogas de América (CADCA), que lucha contra la legalización federal del cannabis, eliminó una página de su sitio web que revelaba entre sus socios al gigante farmacéutico Pfizer Inc. (NYSE: PFE). En diciembre del 2021, Pfizer anunció su entrada al cannabis con la adquisición de Arena Pharmaceuticals, Inc. por USD 6,7 mil millones. Arena es una compañía de biotecnología con sede en San Diego y un segmento de su cartera de medicamentos dedicado a terapias con cannabinoides. La compañía se concentra en el desarrollo del fármaco Olorinab (APD371), un agonista oral del receptor cannabinoide 2, para el tratamiento de varios síntomas como el dolor visceral relacionado con enfermedades gastrointestinales. Si bien hasta ahora Pfizer no trabaja directamente con plantas de cannabis, busca medicamentos que se dirijan a los receptores de cannabinoides. El caso sugiere que al gigante farmacéutico también le gustaría dominar este campo. ",2022-10-04,Empresas
166,Meta lanza herramientas para facilitar el cambio entre chips de Nvidia y AMD," Meta Platforms, lanzó un nuevo conjunto de herramientas de software libre para aplicaciones de inteligencia artificial (IA) que podría facilitar a los programadores el cambio entre diferentes chips subyacentes. La nueva plataforma de IA de código abierto de Meta se basa en un marco de aprendizaje automático de código abierto llamado PyTorch, y puede ayudar a que el código se ejecute hasta 12 veces más rápido en el chip insignia A100 de Nvidia Corp. o hasta cuatro veces en el MI250 de Advanced Micro Devices Inc., dijo. Sin embargo, tan importante como el aumento de la velocidad es la flexibilidad que puede proporcionar el software, afirma Meta en una entrada de su blog. El software se ha convertido en un campo de batalla clave para los fabricantes de chips que buscan crear un ecosistema de desarrolladores que usen sus chips. La plataforma CUDA de Nvidia ha sido la más popular hasta ahora para el trabajo de inteligencia artificial. Sin embargo, una vez que los desarrolladores adaptan su código a los chips de Nvidia, es difícil ejecutarlo en unidades de procesamiento gráfico, o GPU, de competidores de Nvidia como AMD. Meta afirma que el software está diseñado para cambiar fácilmente de un chip a otro sin quedar bloqueado. Por su parte, el nuevo modelo de NVIDIA tiene la capacidad de generar imágenes a partir de los datos en los que se entrena. Esta misma situación fue reconocida por el CEO de NVIDIA, Huang Renxun, y expresó que la compañía tenía un problema con el exceso de unidades disponibles, por lo que harían un reajuste en el precio para comercializar la mayor cantidad posible. Por su parte, el medio MyDrivers indicó que a NVIDIA se suma AMD y que ambas compañías reducirán notablemente los costos de sus productos a partir del próximo mes de septiembre, ya que el objetivo es recuperar parte de la inversión realizada para aumentar la disponibilidad. La demanda por las tarjetas gráficas de AMD y NVIDIA tuvo su punto clímax cuando miembros del ecosistema de las monedas digitales vieron una oportunidad en estos dispositivos para minar criptomonedas, por lo que comenzó una batalla entre los mineros y los videojugadores en computadores de alta gama por el preciado hardware. Esto llevó a que las compañías antes mencionadas lancen productos especialmente diseñados para el sector de la criptominería, con la esperanza de aliviar un poco al mercado en medio de la demanda por las tarjetas tradicionalmente pensadas para computadores convencionales. ",2022-10-03,Empresas
167,Meta deja el top 10 de empresas más valiosas," A partir de esta semana, Meta Platforms Inc, ex Facebook, ya no se encuentra entre las 10 empresas más valiosas del mundo después de varios meses de pérdida de valor. El hecho se dio el día jueves, cuando su capitalización de mercado cayó a USD 366.610 millones de dólares y las acciones de la empresa cerraron con una caída del 3,67%, marcando precios no vistos desde 2019. Con esta caída, Meta ha pasado a la posición 12 entre las empresas con mayor capitalización de mercado por detrás de Exxon Mobil Corp XOM 0.11%, cuya capitalización de mercado se ubica en los USD 369.590 millones de dólares y cuyo puesto ahora es el 11, según muestran los datos de Companiesmarketcap.com. A su vez, las acciones de Visa Inc se encuentran en la décima posición, con una valoración de mercado de USD 372.510 millones de dólares. Recordemos que Apple Inc. continua siendo la empresa más valiosa del mundo, con una valoración de mercado de unos USD 2,29 billones de dólares. Ante esta situación, el CEO de Meta, Mark Zuckerberg, ha anunciado planes para reorganizar equipos y recortar la plantilla por primera vez en su historia. Zuckerberg ha afirmado que la compañía congelará la contratación y reestructurará algunos equipos para reducir gastos y realinear prioridades. Meta alcanza nuevos mínimosLa capitalización de mercado de Meta alcanzó su nivel más alto el 1 de septiembre de 2021, cuando alcanzó un máximo de poco más de USD 1,07 billones de dólares. Luego de ese día, todo fue caída para la empres tecnológica, que viene sufriendo bruscamente de la suba de tipos de interés y la política monetaria optada por la Fed para frenar la inercia inflacionaria. Las acciones de Meta han perdido más del 59% desde principios de 2022. En el mismo período de tiempo, las acciones de Exxon Mobil ganaron más del 39% respaldadas por un aumento en los precios del petróleo debido a la guerra entre Rusia y Ucrania y la escasez mundial de energía. En el segundo trimestre, la compañía generó ganancias por USD 17.900 millones de dólares frente a USD 4.690 millones de dólares en el mismo período del año pasado. La empresa atribuyó las cifras más altas a una mayor producción, mayores realizaciones y márgenes, y un agresivo control de costes. ",2022-10-03,Empresas
168,Meta dejará de contratar personal," Meta, la compañía dueña de Facebook e Instagram, sufre de la incertidumbre del mercado y su valor cae a niveles de 2019. Ante esta situación, su CEO, Mark Zuckerberg, le advirtió a sus empleados este jueves que la empresa frena la contratación de personal en todos los niveles. Agregado a esto, advirtió que no sólo se trata de frenar contrataciones, sino que probablemente haya una reestructuración. Los comentarios fueron realizados durante una llamada interna para debatir la caída de ganancias de Meta. A raíz de la recesión global y los cambios que Apple implementó a sus sistemas de publicidad, las acciones de Meta cayeron a más de la mitad de su valor este año. La noticia no sorprende al mercado, por lo que no se esperan nuevas caídas de su precio. Recordemos que en mayo, Zuckerberg ya había anunciado la detención en las contrataciones para algunos sectores. ""Probablemente haya personas en la compañía que no deberían estar acá"" y que parte de ""sus esperanzas"" era que tomaran su propio camino. Dave Arnold, representante de Meta, rechazó hacer comentarios pero apuntó a lo dicho por Zuckerberg durante la última reunión de accionistas. ""Nuestro plan es reducir el crecimiento del personal durante el año próximo. Muchos equipos se van a achicar así podemos mover la energía a otras áreas"". Meta marca sus peores niveles desde enero de 2019A finales de 2018 las acciones de la entonces Facebook, ahora Meta (Facebook) de Marck Zuckerberg lidiaban a un precio en Wall Street por debajo de los 125 dólares. Eran los tiempos del escándalo mayúsculo de Cambridge Analytica a cuenta de los datos, con comparecencias incluidas en el Congreso, que podían complicar y mucho el futuro de la compañía. Llegó enero y sus acciones se recuperaban, aunque por debajo de los 140 dólares por acción. Ahora mismo las acciones de Meta vuelven a estar en una situación de precio similar. Es como si, de golpe, los inversores entraran en una dinámica de Regreso al Futuro, con viajes iniciáticos en el tiempo nada alentadores. Y es que incluso Meta acaba de romper los peores niveles vividos en pandemia, que le llevan a registrar uno de los comportamientos más negativos de todo el panorama de Wall Street en lo que llevamos de año. En poco menos de un mes se cumplirá un año de su cambio de nombre propiciado por el otro escándalo que ha sacudido a la empresa en los últimos tiempos: sus malas prácticas, los papeles de Facebook como rezaban los capítulos y titulares de The Wall Street Journal que colocaban a la empresa como una máquina solo de hacer dinero, a pesar de algunas prácticas perjudiciales a sabiendas en sus redes sociales que puso en evidencia una de las antiguas directivas de la firma de Mark Zuckerberg. Ahora se enfrenta a las abruptas subidas de tipos como todo el mundo tecnológico, para una empresa en la que la inversión es como respirar para los humanos y que ve como su endeudamiento se elevará y pagarlo será mucho más caro. Todo ello en un contexto recesivo para los próximos tiempos donde la publicidad, su elixir de vida, y el consumo podrían mermar a partes iguales. A eso podemos sumar los graves problemas que implica para sus cuentas los cambios de privacidad implementados por Apple. Ahora con una nueva demanda presentada en California por la que se acusa a Meta de eludir esas medidas y de realizar una recopilación de datos sin autorización mientras se producía. Y es que han de investigar si Meta siguió rastreando los datos tras la actualización de privacidad de iOS del fabricante de iPhone una vez que los usuarios hubieran rechazado el consentimiento para hacerlo. ",2022-09-30,Empresas
169,Un Cedear farmacéutico se disparó un 40% por comenzar a fabricar un remedio contra el alzhéimer," La ciencia avanza a pasos agigantados y lo que hace unos años era un sueño hoy es una realidad. Muestra de ello es el reciente acuerdo entre la farmacéutica estadounidense Biogen y la japonesa Eisai para fabricar un medicamento contra el alzhéimer. Ambas compañías indicaron que buscarán la aprobación regulatoria ante la agencia responsable de controlar los medicamentos en Estados Unidos y las autorizaciones para su comercialización en Europa y Japón para finales del primer trimestre de 2023. El fármaco es un anticuerpo monoclonal que ataca las placas de amiloide de las neuronas de los enfermos, una de las principales hipótesis del origen de la enfermedad, que por ahora no estaba demostrada. En el ensayo, se administró dos veces por semana durante un periodo de 18 meses. Según la información provista por The Washington Post, ""los resultados alentadores aumentan las probabilidades de aprobación de la terapia a principios del próximo año"", ya que se pudieron reducir las acumulaciones anormales de beta amiloide, característica de la enfermedad de Alzheimer. Tras los anuncios, las acciones de Biogen se dispararon un 40% en Wall Street. No obstante, en las dos jornadas posteriores, incluyendo la de hoy, bajaron un 8%. De todas formas, acumulan un rendimiento positivo del 8% en lo que va del año. Invertir en Biogen desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Biogen de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: BIIB), pero se pueden operar en pesos (BCBA: BIIB) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2022-09-30,Empresas
