,title,description,date,tag
61,Walmart y anuncio innovador para 2026," Pocos días después de que se conocieran sus planes para despedir a más de 2.000 personas en los centros de procesamiento de pedidos en línea, Walmart Inc comunicó el martes que espera que alrededor del 65% de sus tiendas tengan un servicio de atención automatizado para finales del 2026. La medida se da en un momento en el que Walmart utiliza cada vez más sus enormes tiendas para gestionar las entregas de pedidos en línea e invierte en la automatización para eliminar el tiempo que tarda en procesar los pedidos en sus instalaciones de procesamiento de comercio electrónico. A su vez, la empresa dijo también que alrededor del 55% de los paquetes que procesa en sus centros de procesamiento se enrutarán a través de instalaciones automatizadas a finales del año fiscal 2026, mejorando los promedios de costes unitarios en aproximadamente un 20%. Despidos superan los 2.000 en almacenes de comercio electrónicoLos recortes de empleos de Walmart Inc. en cinco centros de comercio electrónico de Estados Unidos afectarán a más de 2.000 puestos, según documentos regulatorios, aunque los empleados afectados pueden encontrar otros roles en la compañía. Walmart también está creciendo en algunas áreas a medida que ajusta sus tiendas y centros de cumplimiento para manejar más pedidos en línea, dijo un portavoz en un correo electrónico. Eso puede permitir al minorista reorganizar a algunos trabajadores a otros trabajos en lugar de recortarlos. Como resultado, el impacto neto en el empleo total en el mayor empleador del sector privado en los Estados Unidos, sigue siendo incierto. La compañía ha evitado el tipo de despidos masivos en curso en su rival Amazon.com Inc., que dijo el mes pasado que eliminaría otros 9.000 empleos, además de los 18.000 recortes recientes. ",2023-04-05,Empresas
62,¿Cuál es la nueva inversión estratégica de Bill Gates?," Bill Gates, creador de Microsoft, no deja de sorprender a los mercados y se vuelve a expandir en el mundo de las inversiones. Este año entró al negocio de la cerveza junto con la marca Heineken. El multimillonario, compró una participación del 3.76% en la compañía neerlandesa Heineken, informó Reuters, en el mes de  febrero de este año y ya fue confirmado por la Autoridad de Mercados Financieros de los Países Bajos. La adquisición en su totalidad fue de 10.8 millones de acciones, por un valor de u$s939.87 millones, compradas a la mexicana FEMSA. Cabe destacar, que Heineken es una de las empresas más grandes de cerveza en el mundo. Fue fundada por Gerard Adriaan Heineken en 1864 y hoy en día trabaja en ocho zonas mundiales: Europa Occidental, Central y Oriental, las Américas, África y Oriente Medio, Asia y Pacífico. Además, tiene 115 plantas cerveceras en más de 65 países, produciendo no sólo Heineken, sino también marcas locales. En 2018, el multimillonario comentó: “No soy un gran bebedor de cerveza”, pero cuando va a partidos de béisbol toma “cerveza light para estar en la onda de los demás bebedores”. Por su parte, la Fundación Bill y Melinda Gates publicó un estudio en julio de 2022 sobre los riesgos del consumo de alcohol para la salud. La conclusión principal a la que llegó el estudio es que se necesitan “intervenciones más contundentes”, en concreto para los más jóvenes, con el fin de “reducir la sustancial pérdida de salud mundial atribuible al alcohol”. Por lo tanto, se puede deducir que Bill Gates, como un consumidor responsable de cerveza, busca lo mismo para todas las personas. Gates, como recuerda Business Insider, ya había comprado, en 2007, una participación de u$s392 millones en una de las mayores cerveceras de México, FEMSA. Esta compañía, vendió su fábrica de cerveza a Heineken en 2010, retirando sus inversiones en la fábrica neerlandesa en la actualidad. De allí a que esas acciones ahora pasaron a las manos de Bill Gates. ",2023-04-05,Empresas
63,Mirgor compró una empresa chilena de tecnología," Grupo Mirgor, el conglomerado argentino de fabricación tecnológica, informó que compró Powercase, una empresa chilena enfocada en la importación directa de artículos electrónicos de consumo masivo. A través de un comunicado dirigido a la Comisión Nacional de Valores (CNV), Bolsas y Mercados Argentinos (BYMA) y la Bolsa de Comercio de Buenos Aires (BCBA), la empresa detalló que se hizo de 175.000 acciones ordinarias de Powercase que representan el 100% del capital y votos de la sociedad. En total, invirtió USD 282.618, aproximadamente. La carta también explicó que Powercase tiene por objeto principal la comercialización, importación y exportación de toda clase de productos y artículos de tecnología, hogar y oficinas, medicina, sean estos propios o de terceros; así como otras actividades complementarias. ""Esta adquisición refuerza y contribuye la presencia de Mirgor en la cadena de comercialización de electrónica de consumo a través de sus propios retailers. La compañía, que el año pasado desembarcó en Uruguay y Paraguay, amplía su presencia regional esta vez en Chile"", relataron desde Mirgor. La reciente transacción se dio menos de un mes después de que Mirgor decidiera adquirir la firma agropecuaria Sauce Co. En este caso, la transacción implicó la compra de 260.000 acciones por más de USD 8,4 millones, mediante un desembolso inicial del 60% y con la obligación de depositar el saldo restante en los próximos doce meses. Concretamente, Sauce Co se enfoca en la explotación de establecimientos agropecuarios; la cría, reproducción y compraventa de hacienda y animales; y la agricultura en todas las etapas. La compañía posee un inmueble rural compuesto por dos fracciones de campo ubicadas en Urdampilleta, Bolívar, de 1.452 hectáreas, de las cuales 800 son agrícolas y 350, ganaderas. Con esta estrategia de adquisiciones, Grupo Mirgor sigue creciendo, expandiéndose por toda América Latina y diversificando sus negocios. Invertir en MirgorPara invertir en Grupo Mirgor desde Argentina de manera sencilla, solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers. Posteriormente, es necesario transferir los fondos deseados desde una cuenta bancaria del mismo titular y dirigirse al panel líder, en donde estará disponible bajo el ticker ""MIRG"". ",2023-04-05,Empresas
64,Este Cedear defensivo sigue atrayendo a los inversores," En lo que va del año, mientras que el S&P 500 aumenta más de un 7%, las acciones de Verizon se revalorizan menos de un 1%. A pesar de no poder superar al mercado en el corto plazo, los inversores siguen apostando por esta compañía por su solidez y política de dividendos. ""El crecimiento del flujo de efectivo libre de varios años y el dividendo seguro hacen que las acciones sean defensivas en una cinta de aversión al riesgo"", dijo Trevor Williams, analista en Cowen, en una nota para sus clientes. En la actualidad, Verizon reparte trimestralmente un total de USD 0,6525 por acción, lo que genera una rentabilidad anual por rentas de más del 7%, contemplando la cotización actual de sus acciones. Es decir, permite vencer a la inflación solo por dividendos. A su vez, en el último trimestre de 2022, la compañía de telecomunicaciones reportó una ganancia por acción ajustada de USD 1,19, mientras que sus ingresos crecieron un 3,5% año a año hasta los USD 35.300 millones. En tanto, agregó 217.000 suscriptores de telefonía inalámbrica de pospago en el periodo, frente a las estimaciones de los analistas de un beneficio de 201.000 usuarios. Asimismo, sumó 41.000 suscriptores de consumidores en el cuarto trimestre del año pasado. Ivan Feinseth, de Tigress Financial Partners, sostuvo que Verizon está bien posicionada para beneficiarse del crecimiento continuo de suscripciones inalámbricas 5G, así como también de nuevas oportunidades en el segmento de fibra y conectividad de banda ancha fija. El analista proyecta que su ""ventaja de tamaño"" y las perspectivas en el rápido despliegue de la red 5G en Estados Unidos impulsarán el crecimiento de la empresa. ""La generación esperada de Verizon de USD 54.530 millones en flujo de efectivo operativo económico a corto plazo le brinda una cantidad significativa de efectivo para financiar su despliegue de red de alta velocidad 5G, compras de espectro, otras iniciativas de crecimiento, adquisiciones estratégicas y aumentos continuos de dividendos"", dijo Feinseth. Por este motivo, las acciones de Verizon ya crecieron un 9% desde el mínimo de mediados de marzo hasta la actualidad, alcanzando valores no vistos desde finales de febrero. Invertir en VerizonPara aquellos interesados, desde Argentina se puede invertir en Verizon de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos financieros que equivalen a comprar las acciones subyacentes que cotizan en el exterior, pero se pueden operar en pesos (BCBA: VZ) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino, cubrirse de un eventual salto cambiario y cobrar dividendos en dólares que se depositan automáticamente en la cuenta. ",2023-04-04,Empresas
65,El negocio de Exxon que generará miles de millones de dólares," ExxonMobil, la petrolera más grande de Estados Unidos y la segunda de mayor valor en el mundo, informó que su negocio bajo en carbono (Low Carbon) tiene el potencial de generar miles de millones de dólares en ingresos, superando al de energía convencional. Durante una reunión enfocada en el futuro de la compañía, Darren Woods, actual director ejecutivo, explicó que se está abordando lo que debería ser un mercado multimillonario en diez años o más. El resultado será una empresa menos propensa a las variaciones de los precios de las materias primas gracias a contratos predecibles de largo plazo con clientes que buscan reducir su propia huella de carbono. ""Este negocio se verá un poco diferente al negocio base de ExxonMobil"", prometió Dan Ammann, presidente de la unidad Low Carbon Business Solutions de Exxon, fundada hace dos años. ""Va a tener un perfil mucho más estable, o menos cíclico"", añadió. Según el ejecutivo, la rapidez con la que esa visión se convertirá en realidad dependerá del apoyo regulatorio y político para fijar el precio del carbono, lo que Estados Unidos no estuvo aceptando ampliamente, y el costo de reducir las emisiones de gases de efecto invernadero, entre otras modificaciones. El gigante industrial está centrándose en la captura de carbono, el hidrógeno y los biocombustibles, que juntos tienen el potencial de alcanzar los USD 6,5 billones de tamaño para 2050, similar al negocio tradicional de petróleo y gas. Invertir en ExxonMobilPara aquellos interesados, desde Argentina se puede invertir en ExxonMobil de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: XOM), pero se pueden operar en pesos (BCBA: XOM) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-04-04,Empresas
66,Cómo continúa el juicio entre YPF y Burford," Según la reciente sentencia judicial realizada en Nueva York, la petrolera argentina YPF no violó los términos de su contrato de deuda, lo que representa una victoria para la compañía. Sin embargo, el fallo también estableció que el estado argentino podría tener que pagar hasta USD 20.000 millones en indemnizaciones a los acreedores que presentaron la demanda. El fallo reconoce que YPF no incumplió su contrato de deuda, pero también dictaminó que el gobierno argentino violó los términos del acuerdo al expropiar las acciones de Repsol. Como resultado, se ordenó al Estado argentino que pague una compensación a los acreedores. El gobierno argentino ha dicho que apelará la sentencia, y el ministro de Economía del país, Martín Guzmán, declaró que la decisión es ""injusta y absurda"". Guzmán también afirmó que la sentencia tiene implicaciones importantes para la soberanía económica del país. Recordemos que un pago de tal magnitud en estos momentos es insostenible para Argentina, que se enfrenta a una fuerte crisis económica y a una inflación creciente. Además, el país está negociando actualmente con el Fondo Monetario Internacional (FMI) un nuevo programa de préstamos para aliviar su deuda externa. Burford analiza apelar la decisiónBurford Capital Limited, la firma global en finanzas y gestión de activos centrada en el derecho, publicó una declaración en relación al fallo en su favor del Tribunal de Distrito Sur de Nueva York en relación con las mociones de juicio sumario presentadas en los casos Petersen y Eton Park contra la República Argentina e YPF. En dicha comunicación, Burford indicó que analiza presentar una apelación a la decisión judicial de exonerar a YPF y describe los próximos pasos en ese camino: Según explican, el tribunal ha solicitado a las partes que se pongan de acuerdo sobre cómo proceder con lo que queda del caso y que informen en un plazo de 14 días. Es probable que se acuerde una audiencia probatoria breve para permitir al tribunal escuchar las pruebas de algunos de los testigos expertos y luego proceder a una decisión. Sin embargo, se espera que este proceso tome varios meses. También existe la posibilidad de solicitar la reconsideración del fallo del Tribunal de Distrito, pero es poco probable que esto prevalezca ya que se presenta ante el mismo juez que decidió el asunto originalmente. Una vez que el Tribunal emita su sentencia definitiva, esta será recurrible ante el Tribunal de Apelaciones del Segundo Circuito, y se espera que Argentina presente una apelación. El Segundo Circuito tarda aproximadamente un año en resolver las apelaciones una vez presentadas, aunque esto puede variar significativamente. La sentencia del Tribunal de Distrito será ejecutable mientras la apelación esté pendiente, a menos que Argentina deposite una fianza para garantizar su cumplimiento, lo que es poco probable. Después de la decisión del Segundo Circuito, cualquier parte puede solicitar la revisión ante el Tribunal Supremo de los Estados Unidos. Sin embargo, se considera que la probabilidad de que se acepte un caso comercial de esta naturaleza que no presenta una cuestión de derecho impugnada es bastante baja, sobre todo porque Argentina ya ha solicitado sin éxito una vez la revisión del Tribunal Supremo en este caso. Por último, en caso de que se emita una sentencia ejecutable, los demandantes tendrán que negociar una resolución del asunto con Argentina, que probablemente resulte en un descuento sustancial de la cantidad de la sentencia a cambio del pago acordado, o participar en una campaña de ejecución contra Argentina que probablemente sea de larga duración y requerirá la experiencia de Burford y sus asesores en la ejecución de sentencias. ",2023-04-03,Empresas
67,Las ventas de GM crecieron un 18% en el primer trimestre," El fabricante de autos estadounidense General Motors (GM) informó que las ventas en Estados Unidos aumentaron un 17,6% durante el primer trimestre de 2023 hasta las 603.208 unidades. Del total, poco más de 20.000 vehículos fueron eléctricos (VE): se entregaron 19.700 Chevrolet Bolt y 968 Cadillac Lyriq. En cuanto a la nueva camioneta eléctrica Hummer, solo se vendieron dos unidades. Para Steve Carlisle, vicepresidente ejecutivo de GM, se trató de un ""gran inicio de 2023"". ""Hemos ganado una significante cuota de mercado en el primer trimestre, los precios fueron elevados, los inventarios están en buen estado de salud y por primera vez en un trimestre vendimos más de 20.000 VE"", explicó. Por marcas, la más relevante del conglomerado fue Chevrolet, con 398.141 coches vendidos, registrando una mejora del 15,7% frente al mismo periodo del año anterior. En tanto, GMC, orientada a las pickups, gozó de una suba de ventas del 7,6% hasta los 130.608 autos. A su vez, Buick, especializada en la alta gama, vendió 38.138 unidades, un 99,2% más que hace un año. Y Cadillac, la marca de lujo de General Motors, entregó 36.321 vehículos, un 28,7% más interanualmente. Invertir en GM desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en General Motors de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: GM), pero se pueden operar en pesos (BCBA: GM) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-04-03,Empresas
68,Metaverso: ¿Una moda terminada o estamos demasiado temprano?," Para sorpresa de muchos, Disney, Meta y Microsoft han tomado la decisión de postergar sus iniciativas sobre desarrollos en el metaverso y declaran que no aún no saben si serán continuadas en el futuro.  Disney anunció a finales de febrero que cerraría su juego de mundo virtual, Toontown Online. Este juego fue el primer intento de Disney en el metaverso, y muchos lo ven como un fracaso. También han cancelado un juego de realidad virtual llamado Marvel Powers United VR. Microsoft, por su parte, anunció recientemente que cerraría AltspaceVR, un espacio social de realidad virtual que compraron en 2017. Además, parece que están reduciendo sus ambiciones para su plataforma de realidad mixta Windows Mixed Reality. Meta, anteriormente conocido como Facebook, ha dejado de lado sus planes de construir una versión metaverso de Facebook. También han anunciado que cerrarán Horizon Workrooms, una aplicación de colaboración de realidad virtual que lanzaron el año pasado. La noticia ha sido una sorpresa para muchos en la industria del metaverso, que han estado trabajando en proyectos de realidad virtual y aumentada durante años y esperaban que las grandes empresas estuvieran invirtiendo más en esta tecnología. Sin embargo, muchos todavía ven un futuro brillante para el metaverso y creen que los anuncios de Disney, Microsoft y Meta no son necesariamente el final del camino para el metaverso, sino simplemente una señal de que las empresas están buscando la mejor manera de invertir en esta tecnología emergente. El metaverso es una idea que ha sido popularizada por la ciencia ficción, pero que se está convirtiendo en una realidad cada vez más viable. Se refiere a un mundo virtual en línea que puede ser habitado por miles o incluso millones de personas al mismo tiempo, y que puede ser utilizado para una variedad de propósitos, desde juegos y entretenimiento hasta educación y trabajo. Muchos analistas creen que el metaverso será una de las tecnologías más importantes de los próximos años, y que cambiará fundamentalmente la forma en que interactuamos con la tecnología y con el mundo en general. Otros, lo ven más como una moda pasajera que no tendrá lugar en la sociedad del futuro. ",2023-04-03,Empresas
69,"Apple podría subir 25% en los próximos meses, según un informe"," Daniel Ives, analista de la firma de servicios financieros de Wedbush ha decidido elevar su precio objetivo para las acciones de Apple (AAPL) de USD 215 a USD 235, lo que representa un aumento del 25% respecto al precio actual de la acción. El analista, que también mantuvo una calificación de ""compra"" en las acciones de Apple, dijo que la empresa está en una posición única para capitalizar en varias tendencias importantes, incluyendo la transición a la tecnología 5G, el creciente uso de servicios en la nube y la expansión de su base de usuarios. Además, el informe de Ives también señala que Apple ha logrado un éxito significativo en la venta de su línea de productos más reciente, incluyendo el iPhone 14 y el Apple Watch Series 8. Aunque la empresa ha enfrentado críticas por su control sobre la App Store y su relación con los desarrolladores de aplicaciones, Ives cree que estos problemas no afectarán significativamente su capacidad para generar ingresos y crear valor para los accionistas a largo plazo. Si bien nos encontramos en un momento de mucha incertidumbre, Apple es una de las empresas más valoradas del mercado y tiene una posición económica muy firme, por lo que no es novedad que analistas consideren que la empresa tiene un potencial significativo de crecimiento a largo plazo gracias a su posición en el mercado, su sólido balance y su capacidad para capitalizar en las tendencias tecnológicas y de mercado más importantes. ",2023-04-03,Empresas
70,¿Los bancos argentinos están en riesgo?," Después de la baja de calificación de Moody's respecto al sistema bancario argentino, muchos inversores, y en especial depositantes, después de lo sucedido con SVS y CreditSuiss, temen por la solidez de las entidades financieras en el país. Hay dos tipos de inversores que hoy se preocupan por la situación de los bancos locales, los que invierten en acciones del banco y los que invierten a través del banco en plazo fijos, que al igual que los depositantes de cajas de ahorro, se preguntan si el sistema financiero podría sufrir una crisis como ocurrió en USA y Europa durante marzo. ¿Qué pasa si los bancos pierden esa liquidez?Mientras que los depositantes no retiren dinero de manera masiva, no ocurriría nada. Pero esto no sería el caso. Ante una noticia de este estilo tendríamos una corrida cambiaria que dificultaría la capacidad de devolución de fondos de las entidades. Posiblemente, ante una medida de este tipo, los plazos fijos serán los canjeados por bonos, trasladando así el problema al depositante y salvando al banco, ya que de otra forma el mismo estado seria quien debería rescatar a las entidades y el canje no tendría sentido. ¿Es factible una medida de este tipo?Es posible pero no probable, de momento sería una condena a perder las elecciones que no ayudaría económicamente tampoco, por lo que la probabilidad de que algo así ocurra es baja pero, tratándose de Argentina, nunca es cero. ¿Hay diferencia entre depósitos en pesos y en dólares?Sí. Hoy Argentina tiene dos problemas, pocos dólares y muchos pesos. Los pocos dólares que hay de depositantes en los bancos están disponibles, en su totalidad supuestamente, por lo que no existiría un riesgo para los bancos de no poder entregarlos a sus clientes ante un retiro masivo. Sin embargo, en el nivel de reservas que hay en el BCRA existe un alto riesgo de que los encajes sean usados cuando se agoten las reservas y, en ese momento, ¿El que deposito dólares recibirá dólares? No, probablemente reciba bonos. Por otro lado, el exceso de pesos representa un gran problema para el tesoro y los instrumentos de liquidez también. Hay que sacar pesos de circulación de alguna manera y la más efectiva es canjeando instrumentos de liquidez por instrumentos de deuda a largo plazo, en ese caso es muy probable que quienes reciban los bonos sean quienes hayan colocado un plazo fijo, ya que lo que se busca es sacar liquidez de la calle que se pueda ir a dólar. Es probable que si ocurriera alguna de estas situaciones, sea para determinados montos en adelante, excluyendo a los plazos fijos y depósitos de la mayoría de la gente. Los inversores que tienen acciones de los bancos locales ¿Qué puede pasar?Son acciones muy volátiles y ante cualquier medida política-económica que ponga en riesgo al sistema financiero todas las acciones de los bancos locales van a ir a la baja y de manera pronunciada pero, a valores actuales, probablemente se recuperen rápidamente. Los bancos ya están muy castigados en el mercado bursátil y cotizan hasta por debajo de su valor de libros, como si el mercado ya descontara que lo que hoy figura como activos no es real. ¿Existe diferencia entre un banco u otro? ¿Hay alguno que sea más o menos seguro?Ante un escenario de canje de depósitos o plazos fijos por bonos, todos tienen el mismo riesgo y mismo destino, pero a nivel del rendimiento de sus acciones, los bancos más grandes de mayor capitalización bursátil van a ser los más volátiles con mayores pérdidas, pero también con una recuperación más pronunciada. ",2023-04-03,Empresas
71,Tesla vuelve a reportar entregas récord durante el primer trimestre," Tesla, la compañía de vehículos eléctricos a cargo de Elon Musk, dio a conocer las cifras de producción y entregas del primer trimestre de 2023. Específicamente, produjo un total de 440.808 unidades, de las cuales 421.371 son Model 3/Y y el resto Model S/X. A su vez, entregó 422.875 vehículos (412.180 Model 3/Y y 10.695 Model S/X). De esta forma, el fabricante superó las expectativas del mercado, ya que los inversores y analistas estimaban entregas de 421.000 unidades y una producción de 432.400 coches. ""Continuamos con la transición hacia una combinación regional más uniforme de construcciones de vehículos, incluidos los vehículos Model S/X en tránsito hacia EMEA y APAC"", expresó Tesla en el comunicado. Si bien no se detalló por qué mejoraron las cifras exactamente, lo cierto es que los especialistas atribuyen el buen comportamiento a la estrategia de recortes de precio. A principios de enero, Tesla bajó los precios en China de su Model 3 un 13,5% y los del Model Y un 10%. En estados Unidos, las bajas fueron del 6,4% para el Model 3 y del 20% para el Model Y. ""Los recortes de precios que Tesla ya ha implementado a nivel mundial han catalizado la demanda en un 30% desde el principio, ya que este último recorte de precios es otro movimiento inteligente"", dijo Dan Ives, analista y director en Wedbush Securities. ""Se está desarrollando una carrera armamentista de vehículos eléctricos y Tesla tiene los márgenes para hacer recortes de precios y aún estar muy por encima de otros fabricantes de automóviles. En esta nubosidad económica, Tesla necesita quitarse la curita y reducir los precios y a la calle le gustará esto"", añadió. Invertir en Tesla desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Tesla de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: TSLA), pero se pueden operar en pesos (BCBA: TSLA) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-04-03,Empresas
72,Las acciones de Alibaba están sobrecompradas tras el anuncio de división," Hace unos días, Alibaba anunció que se dividirá en seis unidades independientes para ser más eficiente y poder continuar creciendo. En respuesta, el mercado salió a adquirir sus acciones, a un ritmo tan acelerado que la cotización alcanzó un estado de sobrecompra. A través de un comunicado, la empresa dijo que de esta reestructuración, la mayor en sus 24 años de historia, saldrán las unidades Cloud Intelligence Group, Taobao Tmall Commerce Group, Local Services Group, Cainiao Smart Logistics Group, Global Digital Commerce Group y Digital Media and Entertainment Group. ""La intención original y el propósito fundamental de esta reforma es hacer que nuestra organización sea más ágil, acortar los vínculos de toma de decisiones y responder más rápido"", comentó Daniel Zhang, presidente y director ejecutivo de Alibaba Group, quien seguirá ejerciendo su rol en el nuevo modelo de sociedad de cartera. El problema fue que el índice de fuerza relativa (RSI, por su sigla en inglés) de 14 días subió por encima de los 70 puntos, un nivel considerado de sobrecompra, lo que quiere decir que el repunte llegó demasiado lejos. Ya durante este año, las acciones de la compañía china habían marcado la misma señal. Concretamente, se superaron los 70 puntos el pasado 4 de enero, poco antes de un nuevo retroceso bursátil. Invertir en Alibaba desde ArgentinaDesde Argentina se puede invertir en Alibaba de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: BABA), pero se pueden operar en pesos (BCBA: BABA) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-03-31,Empresas
73,Ternium adquiere acciones de uno de los mayores productores de acero de Latinoamérica," Ternium dio a conocer que cerró un acuerdo para adquirir 68,7 millones de acciones de Usiminas, uno de los mayores productores de acero de Latinoamérica, provenientes de Nippon Steel Corporation, Mitsubishi Corporation y MetalOne Corporation. A su vez, Ternium Argentina en forma directa y mediante su controlada Prosid incrementaron a prorrata su participación: de los casi 69 millones de nominales, la filial local suma 13,2 millones pagando alrededor de USD 25,4 millones.  De esta forma, la compañía incrementa la tenencia total al 8,1% de los votos y el 4,7% del capital social, cuando anteriormente tenía 6,2% y 3,7%, respectivamente. ""El grupo de control de Usiminas tiene la mayoría de los derechos de voto en Usiminas. Luego del cierre de la transacción, el Grupo T/T (Ternium Argentina, Prosid Investments, Ternium Investments y Confab Industrial) tendrá una participación total del 61,3% en el grupo de control, mientras que el Grupo NSC y Previdência Usiminas (el fondo de pensión de los empleados de Usiminas) quedarán con una participación del 31,7% y 7,1%, respectivamente"", expresó la empresa a través de un comunicado. Y añadió: ""El Grupo T/T continuará trabajando para llevar a Usiminas a su máximo potencial. Todos los miembros del grupo de control de Usiminas están comprometidos a mejorar la competitividad y el valor de la compañía, en el mejor interés de Usiminas y sus grupos de interés"". Tras los anuncios, las acciones de Ternium en Wall Street subieron alrededor de un 1%. De esta manera, acumulan un retorno del 34% en lo que va del año. Invertir en TerniumPara invertir en Ternium desde Argentina, solo basta con abrir una cuenta comitente en una sociedad de Bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados desde una cuenta bancaria del mismo titular, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: TX), pero se pueden operar en pesos (BCBA: TXR) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-03-30,Empresas
74,"Moody's cambia la perspectiva de los bancos argentinos a ""negativa"""," La agencia de calificación de riesgo, Moody's, ha rebajado la perspectiva del sistema bancario argentino de estable a negativa debido a la alta inflación y el deterioro económico en el que operan las entidades financieras. Agregado a esto, la empresa ha cambiado la calificación Ca (inversiones altamente especulativas) para el sistema bancario argentino, reflejando el empeoramiento de las condiciones de operación debido a la inestabilidad macroeconómica del país. Según la evaluación de Moody's, el escenario actual incluye una reducción significativa en el desempeño económico esperado, con una posible contracción del PIB del 0,5 % en 2023. Además, la inflación ha superado el 100 % interanual a principios de este año y la inercia parece ir solamente en aumento, lo que se suma al deterioro económico en el país. Por otro lado, ""la gran cantidad de deuda emitida por el Tesoro y el Banco Central expone a los bancos a las difíciles condiciones financieras del emisor soberano"". Moody's ha señalado que los fundamentos relativamente sólidos de los bancos, con reservas de capital considerables, tenencias de activos líquidos históricamente altas y beneficios adecuados, han compensado en parte estos desafíos. La calificadora espera que, en el futuro cercano, las condiciones operativas de los bancos argentinos empeoren en los próximos 12 a 18 meses debido a una mayor caída del producto esperada para este año. La caída del PIB del país se estima en un 0,5 % en 2023, y la sequía que afecta al sector agrícola argentino y su efecto indirecto en la actividad económica representa un riesgo a la baja importante para este pronóstico. Además, Moody's ha advertido que los desequilibrios macroeconómicos persistirán y reducirán la confianza en la moneda local, lo que a su vez impulsará una inflación ya alta. ""La incertidumbre política se verá amplificada en 2023 por el ruido derivado de las elecciones presidenciales de octubre"" indica el informe. Por último, el informe también hace referencia al debilitamiento del desempeño del pago de los préstamos y la elevada exposición a valores soberanos, lo que ejercerá presión sobre los riesgos de los activos. Moody's espera que la recesión económica afecte la capacidad de pago de los prestatarios en un entorno altamente inflacionario, lo que aumentará el riesgo crediticio ya elevado para los bancos. ",2023-03-30,Empresas
